dis,phi,reg_phi,kdp,reg_kdp
36.1125,60.89,73.65719665271968,101.06666666667239,0.0
36.525,76.05,73.65719665271968,-5.2133333333333285,0.0
36.9375,68.23,73.65719665271968,-104.26666666666272,0.0
38.8875,52.59,73.65719665271968,1.562091503267976,0.0
40.8375,64.54,73.65719665271968,-30.333333333332213,0.0
41.0625,59.99,73.65719665271968,25.439999999999987,0.0
41.2875,79.07,73.65719665271968,-89.66666666666319,0.0
41.3625,65.62,73.65719665271968,-9.533333333333921,0.0
41.4375,64.19,73.65719665271968,70.39999999999735,0.0
41.5125,74.75,73.65719665271968,-66.40000000000373,0.0
41.5875,64.79,73.65719665271968,107.53333333332922,0.0
41.6625,80.92,73.65719665271968,-41.79999999999839,0.0
41.7375,74.65,73.65719665271968,-2.066666666666799,0.0
41.8125,74.34,73.65719665271968,-46.73333333333159,0.0
41.8875,67.33,73.65719665271968,-44.66666666666918,0.0
41.9625,60.63,73.65719665271968,96.66666666666296,0.0
42.0375,75.13,73.65719665271968,-2.733333333333207,0.0
42.1125,74.72,73.65719665271968,-50.93333333333623,0.0
42.1875,67.08,73.65719665271968,118.19999999999554,0.0
42.2625,84.81,73.65719665271968,-138.2000000000079,0.0
42.3375,64.08,73.65719665271968,92.99999999999649,0.0
42.4125,78.03,73.65719665271968,-26.99999999999896,0.0
42.5625,73.98,73.65719665271968,-24.911111111111744,0.0
42.7125,62.77,73.65719665271968,112.79999999999569,0.0
42.7875,79.69,73.65719665271968,173.59999999999346,0.0
42.975,105.73,73.65719665271968,-42.75000000000041,0.0
43.1625,80.08,73.65719665271968,-36.39999999999858,0.0
43.650000000000006,74.62,73.65719665271968,1.022222222222218,0.0
44.1375,76.46,73.65719665271968,-52.53333333333629,0.0
44.2125,68.58,73.65719665271968,-28.53333333333226,0.0
44.4,64.3,73.65719665271968,26.333333333333577,0.0
44.5875,80.1,73.65719665271968,-93.2666666666631,0.0
44.6625,66.11,73.65719665271968,76.46666666666376,0.0
44.7375,77.58,73.65719665271968,-2.933333333333485,0.0
44.8125,77.14,73.65719665271968,-32.93333333333207,0.0
44.8875,72.2,73.65719665271968,-3.0666666666668942,0.0
44.9625,71.74,73.65719665271968,-24.199999999999054,0.0
45.0375,68.11,73.65719665271968,-58.46666666666442,0.0
45.1125,59.34,73.65719665271968,118.20000000000665,0.0
45.1875,77.07,73.65719665271968,-164.6666666666604,0.0
45.2625,52.37,73.65719665271968,226.46666666667957,0.0
45.3375,86.34,73.65719665271968,-50.79999999999811,0.0
45.4125,78.72,73.65719665271968,-59.86666666666442,0.0
45.4875,69.74,73.65719665271968,52.93333333333642,0.0
45.5625,77.68,73.65719665271968,-39.86666666666518,0.0
45.6375,71.7,73.65719665271968,-14.400000000000796,0.0
45.7125,69.54,73.65719665271968,184.2666666666597,0.0
45.7875,97.18,73.65719665271968,-71.39999999999735,0.0
45.8625,86.47,73.65719665271968,-88.800000000005,0.0
45.9375,73.15,73.65719665271968,-126.73333333332856,0.0
46.0125,54.14,73.65719665271968,82.46666666667139,0.0
46.0875,66.51,73.65719665271968,-18.86666666666599,0.0
46.1625,63.68,73.65719665271968,-81.46666666666357,0.0
46.2375,51.46,73.65719665271968,115.0666666666732,0.0
46.3125,68.72,73.65719665271968,-19.933333333332545,0.0
46.3875,65.73,73.65719665271968,31.333333333335133,0.0
46.4625,70.43,73.65719665271968,-9.533333333333017,0.0
46.5375,69.0,73.65719665271968,-2.3999999999999053,0.0
46.6125,68.64,73.65719665271968,111.33333333333968,0.0
46.6875,85.34,73.65719665271968,-138.79999999999478,0.0
46.7625,64.52,73.65719665271968,79.33333333333788,0.0
46.8375,76.42,73.65719665271968,-69.79999999999735,0.0
46.9125,65.95,73.65719665271968,70.73333333333065,0.0
46.9875,76.56,73.65719665271968,-10.533333333333921,0.0
47.0625,74.98,73.65719665271968,15.333333333332734,0.0
47.1375,77.28,73.65719665271968,32.20000000000182,0.0
47.2125,82.11,73.65719665271968,-1.5333333333333017,0.0
47.2875,81.88,73.65719665271968,-139.06666666666135,0.0
47.3625,61.02,73.65719665271968,21.06666666666789,0.0
47.4375,64.18,73.65719665271968,136.9999999999948,0.0
47.5125,84.73,73.65719665271968,-104.60000000000593,0.0
47.5875,69.04,73.65719665271968,95.1333333333297,0.0
47.6625,83.31,73.65719665271968,-119.99999999999545,0.0
47.7375,65.31,73.65719665271968,38.06666666666879,0.0
47.8125,71.02,73.65719665271968,42.86666666666509,0.0
47.8875,77.45,73.65719665271968,-56.60000000000328,0.0
47.9625,68.96,73.65719665271968,-39.19999999999848,0.0
48.0375,63.08,73.65719665271968,147.66666666666111,0.0
48.1125,85.23,73.65719665271968,-87.7333333333384,0.0
48.1875,72.07,73.65719665271968,-46.666666666664895,0.0
48.375,65.07,73.65719665271968,33.78333333333367,0.0
48.5625,85.34,73.65719665271968,69.59999999999735,0.0
48.6375,95.78,73.65719665271968,-148.6000000000085,0.0
48.7125,73.49,73.65719665271968,64.33333333333093,0.0
48.7875,83.14,73.65719665271968,1.1333333333333018,0.0
48.8625,83.31,73.65719665271968,-181.60000000001034,0.0
48.9375,56.07,73.65719665271968,65.66666666666418,0.0
49.0125,65.92,73.65719665271968,-24.933333333334765,0.0
49.0875,62.18,73.65719665271968,0.06666666666665087,0.0
49.1625,62.19,73.65719665271968,79.19999999999696,0.0
49.2375,74.07,73.65719665271968,-65.93333333333699,0.0
49.3125,64.18,73.65719665271968,42.266666666664996,0.0
49.3875,70.52,73.65719665271968,-10.80000000000055,0.0
49.4625,68.9,73.65719665271968,-0.1333333333333965,0.0
49.5375,68.88,73.65719665271968,4.999999999999811,0.0
49.6125,69.63,73.65719665271968,15.066666666667556,0.0
49.6875,71.89,73.65719665271968,-43.73333333333169,0.0
49.7625,65.33,73.65719665271968,30.400000000001743,0.0
49.8375,69.89,73.65719665271968,-47.13333333333155,0.0
49.9125,62.82,73.65719665271968,71.6666666666639,0.0
49.9875,73.57,73.65719665271968,-11.800000000000644,0.0
50.0625,71.8,73.65719665271968,-32.06666666666547,0.0
50.1375,66.99,73.65719665271968,60.20000000000343,0.0
50.2125,76.02,73.65719665271968,-57.26666666666443,0.0
50.2875,67.43,73.65719665271968,-30.13333333333226,0.0
50.3625,62.91,73.65719665271968,72.00000000000408,0.0
50.4375,73.71,73.65719665271968,-10.733333333332922,0.0
50.5125,72.1,73.65719665271968,-20.40000000000108,0.0
50.5875,69.04,73.65719665271968,17.399999999999338,0.0
50.6625,71.65,73.65719665271968,-10.333333333333018,0.0
50.7375,70.1,73.65719665271968,6.666666666667045,0.0
50.8125,71.1,73.65719665271968,17.933333333332733,0.0
50.8875,73.79,73.65719665271968,9.066666666667178,0.0
50.9625,75.15,73.65719665271968,-27.666666666665655,0.0
51.0375,71.0,73.65719665271968,28.599999999998957,0.0
51.1125,75.29,73.65719665271968,-29.066666666668315,0.0
51.1875,70.93,73.65719665271968,-3.6666666666666035,0.0
51.2625,70.38,73.65719665271968,50.46666666666958,0.0
51.3375,77.95,73.65719665271968,-22.799999999999148,0.0
51.4125,74.53,73.65719665271968,22.999999999999147,0.0
51.4875,77.98,73.65719665271968,-4.000000000000284,0.0
51.5625,77.38,73.65719665271968,-134.26666666666154,0.0
51.675,57.24,73.65719665271968,171.66666666666828,2.814183200611806
51.7875,108.74,74.50145161290321,-269.5999999999898,0.0
51.8625,68.3,74.50145161290321,307.3333333333509,0.0
51.9375,114.4,74.50145161290321,-196.93333333332592,0.0
52.3875,84.86,74.50145161290321,-10.430303030303081,0.0
52.8375,67.65,74.50145161290321,82.26666666666348,0.0
52.9125,79.99,74.50145161290321,-88.06666666666328,0.0
52.9875,66.78,74.50145161290321,30.333333333335037,0.0
53.0625,71.33,74.50145161290321,-0.33333333333330173,0.0
53.1375,71.28,74.50145161290321,-27.666666666668277,0.0
53.2125,67.13,74.50145161290321,8.999999999999716,0.0
53.2875,68.48,74.50145161290321,41.33333333333179,0.0
53.3625,74.68,74.50145161290321,17.466666666667596,0.0
53.4375,77.3,74.50145161290321,-3.9999999999998104,0.0
53.5125,76.7,74.50145161290321,-28.400000000001647,0.0
53.5875,72.44,74.50145161290321,-12.066666666666224,0.0
53.6625,70.63,74.50145161290321,45.86666666666499,0.0
53.7375,77.51,74.50145161290321,-30.46666666666845,0.0
53.8125,72.94,74.50145161290321,3.7999999999999052,0.0
53.8875,73.51,74.50145161290321,-6.73333333333375,0.0
53.9625,72.5,74.50145161290321,45.266666666664996,0.0
54.0375,79.29,74.50145161290321,-80.53333333333036,0.0
54.675,67.21,74.50145161290321,0.9875000000000054,0.0
55.3125,69.58,74.50145161290321,20.79999999999924,0.0
55.3875,72.7,74.50145161290321,-14.333333333334187,0.0
55.4625,70.55,74.50145161290321,5.333333333333112,0.0
55.5375,71.35,74.50145161290321,-29.933333333332165,0.0
55.6125,66.86,74.50145161290321,38.666666666668846,0.0
55.6875,72.66,74.50145161290321,7.266666666666414,0.0
55.7625,73.75,74.50145161290321,12.666666666667425,0.0
55.8375,75.65,74.50145161290321,-9.866666666666319,0.0
55.9125,74.17,74.50145161290321,-29.933333333332165,0.0
55.9875,69.68,74.50145161290321,79.86666666667114,0.0
56.0625,81.66,74.50145161290321,-43.79999999999829,0.0
56.1375,75.09,74.50145161290321,33.13333333333521,0.0
56.2125,80.06,74.50145161290321,-51.39999999999811,0.0
56.2875,72.35,74.50145161290321,37.73333333333198,0.0
56.3625,78.01,74.50145161290321,33.53333333333525,0.0
56.4375,83.04,74.50145161290321,-10.466666666666319,0.0
56.5125,81.47,74.50145161290321,70.53333333333732,0.0
56.775,92.05,74.50145161290321,-51.822222222221896,0.0
57.0375,45.41,74.50145161290321,268.13333333332315,0.0
57.1125,85.63,74.50145161290321,-101.40000000000572,0.0
57.1875,70.42,74.50145161290321,23.599999999999053,0.0
57.2625,73.96,74.50145161290321,24.866666666668106,0.0
57.3375,77.69,74.50145161290321,-71.53333333333065,0.0
57.4125,66.96,74.50145161290321,-40.066666666665085,0.0
59.962500000000006,60.95,74.50145161290321,0.7303482587064682,0.0
62.5125,68.29,74.50145161290321,106.06666666667267,0.0
62.5875,84.2,74.50145161290321,-128.93333333332848,0.0
62.6625,64.86,74.50145161290321,20.333333333332543,0.0
62.7375,67.91,74.50145161290321,12.733333333334034,0.0
62.8125,69.82,74.50145161290321,21.199999999999243,0.0
62.8875,73.0,74.50145161290321,41.20000000000239,0.0
62.9625,79.18,74.50145161290321,14.399999999999432,0.0
63.0375,81.34,74.50145161290321,-55.99999999999792,0.0
63.1125,72.94,74.50145161290321,7.73333333333375,0.0
63.1875,74.1,74.50145161290321,43.066666666665085,0.0
63.2625,80.56,74.50145161290321,-67.80000000000386,0.0
63.375,70.39,74.50145161290321,24.699999999999054,0.0
63.4875,77.8,74.50145161290321,-96.73333333333882,0.0
63.5625,63.29,74.50145161290321,18.466666666665986,0.0
63.6375,66.06,74.50145161290321,337.4000000000192,10.473904670198074
63.7125,116.67,76.07253731343283,-270.93333333332305,0.0
63.7875,76.03,76.07253731343283,-141.2666666666613,0.0
63.8625,54.84,76.07253731343283,37.533333333335435,0.0
63.9375,60.47,76.07253731343283,152.59999999999422,0.0
64.0125,83.36,76.07253731343283,3.0000000000001896,0.0
64.0875,83.81,76.07253731343283,-15.399999999999432,0.0
64.1625,81.5,76.07253731343283,-62.13333333333093,0.0
64.23750000000001,72.18,76.07253731343283,63.13333333333093,0.0
64.3125,81.65,76.07253731343283,-47.06666666667382,0.0
64.38749999999999,74.59,76.07253731343283,67.39999999999745,0.0
64.4625,84.7,76.07253731343283,22.999999999999147,0.0
64.5375,88.15,76.07253731343283,6.199999999999716,0.0
64.61250000000001,89.08,76.07253731343283,-85.53333333333008,0.0
64.6875,76.25,76.07253731343283,19.000000000002842,0.0
64.76249999999999,79.1,76.07253731343283,-47.1333333333315,0.0
64.8375,72.03,76.07253731343283,35.199999999998674,0.0
64.9125,77.31,76.07253731343283,-56.59999999999791,0.0
64.98750000000001,68.82,76.07253731343283,49.7333333333315,0.0
65.0625,76.28,76.07253731343283,27.400000000004148,0.0
65.13749999999999,80.39,76.07253731343283,20.59999999999924,0.0
65.2125,83.48,76.07253731343283,23.86666666666575,0.0
65.2875,87.06,76.07253731343283,-54.799999999997915,0.0
65.36250000000001,78.84,76.07253731343283,0.2666666666666035,0.0
65.4375,78.88,76.07253731343283,-1.5333333333334975,0.0
65.51249999999999,78.65,76.07253731343283,-21.06666666666594,0.0
65.5875,75.49,76.07253731343283,83.26666666666357,0.0
65.6625,87.98,76.07253731343283,-155.13333333332753,0.0
65.73750000000001,64.71,76.07253731343283,126.73333333332856,0.0
65.8125,83.72,76.07253731343283,-76.53333333334496,0.0
65.88749999999999,72.24,76.07253731343283,61.333333333331026,0.0
65.9625,81.44,76.07253731343283,-27.599999999998957,0.0
66.0375,77.3,76.07253731343283,-39.19999999999848,0.0
66.11250000000001,71.42,76.07253731343283,-44.86666666666499,0.0
66.1875,64.69,76.07253731343283,5.000000000000758,0.0
66.26249999999999,65.44,76.07253731343283,-59.46666666666438,0.0
66.3375,56.52,76.07253731343283,146.26666666666105,0.0
66.4125,78.46,76.07253731343283,-39.59999999999848,0.0
66.48750000000001,72.52,76.07253731343283,3.599999999999905,0.0
66.5625,73.06,76.07253731343283,53.53333333334145,0.0
66.63749999999999,81.09,76.07253731343283,-81.73333333333026,0.0
66.7125,68.83,76.07253731343283,48.46666666666481,0.0
66.7875,76.1,76.07253731343283,12.866666666666225,0.0
66.86250000000001,78.03,76.07253731343283,24.99999999999905,0.0
66.9375,81.78,76.07253731343283,-66.8666666666768,0.0
67.01249999999999,71.75,76.07253731343283,84.33333333333017,0.0
67.0875,84.4,76.07253731343283,1.2666666666666035,0.0
67.1625,84.59,76.07253731343283,-101.73333333332951,0.0
67.23750000000001,69.33,76.07253731343283,86.33333333333007,0.0
67.3125,82.28,76.07253731343283,-49.20000000000743,0.0
67.38749999999999,74.9,76.07253731343283,-28.99999999999896,0.0
67.4625,70.55,76.07253731343283,43.53333333333169,0.0
67.5375,77.08,76.07253731343283,-63.266666666664236,0.0
67.61250000000001,67.59,76.07253731343283,11.999999999999526,0.0
67.6875,69.39,76.07253731343283,50.93333333334106,0.0
67.76249999999999,77.03,76.07253731343283,-6.19999999999981,0.0
67.8375,76.1,76.07253731343283,-67.59999999999744,0.0
67.9125,65.96,76.07253731343283,-7.199999999999716,0.0
67.98750000000001,64.88,76.07253731343283,79.26666666666367,0.0
68.0625,76.77,76.07253731343283,-15.933333333335753,0.0
68.13749999999999,74.38,76.07253731343283,44.666666666664995,0.0
68.2125,81.08,76.07253731343283,-23.53333333333245,0.0
68.2875,77.55,76.07253731343283,-22.13333333333245,0.0
68.36250000000001,74.23,76.07253731343283,-44.599999999998296,0.0
68.4375,67.54,76.07253731343283,68.40000000001031,0.0
68.51249999999999,77.8,76.07253731343283,-44.5333333333316,0.0
68.5875,71.12,76.07253731343283,-36.66666666666528,0.0
68.6625,65.62,76.07253731343283,124.19999999999526,3.774388924940457
68.73750000000001,84.25,76.63869565217392,-89.59999999999658,0.0
68.8125,70.81,76.63869565217392,79.60000000001205,0.0
68.88749999999999,82.75,76.63869565217392,-45.5333333333316,0.0
68.9625,75.92,76.63869565217392,-30.333333333332163,0.0
69.0375,71.37,76.63869565217392,46.1333333333316,0.0
69.11250000000001,78.29,76.63869565217392,19.133333333332544,0.0
69.1875,81.16,76.63869565217392,-10.26666666666817,0.0
69.26249999999999,79.62,76.63869565217392,-63.59999999999763,0.0
69.3375,70.08,76.63869565217392,41.99999999999839,0.0
69.4125,76.38,76.63869565217392,23.999999999999147,0.0
69.48750000000001,79.98,76.63869565217392,-19.86666666666594,0.0
69.5625,77.0,76.63869565217392,-15.400000000002349,0.0
69.63749999999999,74.69,76.63869565217392,-13.26666666666613,0.0
69.7125,72.7,76.63869565217392,18.46666666666594,0.0
69.7875,75.47,76.63869565217392,16.19999999999943,0.0
69.86250000000001,77.9,76.63869565217392,43.333333333331694,0.0
69.9375,84.4,76.63869565217392,-46.33333333334038,0.0
70.01249999999999,77.45,76.63869565217392,25.333333333332355,0.0
70.0875,81.25,76.63869565217392,-33.66666666666537,0.0
70.1625,76.2,76.63869565217392,-26.266666666665657,0.0
70.23750000000001,72.26,76.63869565217392,-26.26666666666575,0.0
70.3125,68.32,76.63869565217392,40.800000000006214,0.0
70.38749999999999,74.44,76.63869565217392,26.399999999999054,0.48647342995155946
70.4625,78.4,76.71166666666666,-2.6666666666666035,0.0
70.5375,78.0,76.71166666666666,-27.866666666665655,0.0
70.61250000000001,73.82,76.71166666666666,48.7999999999982,0.0
70.6875,81.14,76.71166666666666,-21.533333333336625,0.0
70.76249999999999,77.91,76.71166666666666,-46.0666666666649,0.0
70.8375,71.0,76.71166666666666,52.66666666666471,2.381481481481562
70.9125,78.9,77.0688888888889,-23.999999999999147,0.0
70.98750000000001,75.3,77.0688888888889,20.86666666666594,0.0
71.0625,78.43,77.0688888888889,11.600000000001724,0.0
71.13749999999999,80.17,77.0688888888889,-39.86666666666518,0.0
71.2125,74.19,77.0688888888889,12.466666666666224,0.0
71.2875,76.06,77.0688888888889,26.599999999998957,0.0
71.36250000000001,80.05,77.0688888888889,-35.33333333333198,0.0
71.4375,74.75,77.0688888888889,6.800000000001004,0.0
71.51249999999999,75.77,77.0688888888889,14.999999999999432,6.340740740740355
71.5875,78.02,78.02,64.26666666666424,3.0666666666666034
71.6625,87.66,78.48,-79.73333333333026,0.0
71.73750000000001,75.7,78.48,-16.933333333332733,0.0
71.8125,73.16,78.48,28.26666666667101,0.0
71.88749999999999,77.4,78.48,42.39999999999839,8.999999999999716
71.9625,83.76,79.83000000000001,-31.06666666666556,0.0
72.0375,79.1,79.83000000000001,17.133333333332732,0.0
72.11250000000001,81.67,79.83000000000001,-5.066666666666508,0.0
72.1875,80.91,79.83000000000001,-26.066666666670596,0.0
72.26249999999999,77.0,79.83000000000001,30.133333333332164,0.0
72.3375,81.52,79.83000000000001,2.2666666666666035,0.0
72.4125,81.86,79.83000000000001,-15.133333333332732,0.0
72.48750000000001,79.59,79.83000000000001,44.333333333331595,0.0
72.5625,86.24,79.83000000000001,-31.733333333338084,0.0
72.63749999999999,81.48,79.83000000000001,35.73333333333198,0.0
72.7125,86.84,79.83000000000001,-39.066666666665185,0.0
72.7875,80.98,79.83000000000001,13.599999999999431,0.0
72.86250000000001,83.02,79.83000000000001,-76.19999999999706,0.0
72.9375,71.59,79.83000000000001,27.86666666667084,0.0
73.01249999999999,75.77,79.83000000000001,-14.46666666666613,0.0
73.0875,73.6,79.83000000000001,58.86666666666452,0.0
73.1625,82.43,79.83000000000001,-51.33333333333141,0.0
73.23750000000001,74.73,79.83000000000001,52.93333333333131,0.0
73.3125,82.67,79.83000000000001,-10.133333333334843,0.0
73.38749999999999,81.15,79.83000000000001,15.466666666666034,0.0
73.4625,83.47,79.83000000000001,-110.59999999999583,0.0
73.5375,66.88,79.83000000000001,105.99999999999602,1.6166666666665561
73.61250000000001,82.78,80.0725,-22.866666666665846,0.0
73.6875,79.35,80.0725,23.466666666670292,0.0
73.76249999999999,82.87,80.0725,-50.533333333331406,0.0
73.8375,75.29,80.0725,46.1333333333315,2.870833333333077
73.9125,82.21,80.50312499999998,-0.39999999999990526,0.0
73.98750000000001,82.15,80.50312499999998,-10.199999999999621,0.0
74.0625,80.62,80.50312499999998,35.06666666667192,0.0
74.13749999999999,85.88,80.50312499999998,45.333333333331694,0.0
74.2125,92.68,80.50312499999998,-84.53333333333018,0.0
74.2875,80.0,80.50312499999998,9.199999999999621,0.0
74.36250000000001,81.38,80.50312499999998,-22.066666666665846,0.0
74.4375,78.07,80.50312499999998,15.600000000002387,0.0
74.51249999999999,80.41,80.50312499999998,2.933333333333207,0.0
74.5875,80.85,80.50312499999998,54.99999999999792,0.0
74.6625,89.1,80.50312499999998,-104.59999999999602,0.0
74.73750000000001,73.41,80.50312499999998,8.933333333333017,0.0
74.8125,74.75,80.50312499999998,32.20000000000487,0.0
74.88749999999999,79.58,80.50312499999998,26.733333333332354,0.0
74.9625,83.59,80.50312499999998,-30.599999999998865,0.0
75.0375,79.0,80.50312499999998,21.799999999999148,0.0
75.11250000000001,82.27,80.50312499999998,-26.266666666665657,0.0
75.1875,78.33,80.50312499999998,84.46666666667949,0.0
75.26249999999999,91.0,80.50312499999998,-87.13333333332999,0.0
75.3375,77.93,80.50312499999998,79.13333333333027,0.0
75.4125,89.8,80.50312499999998,-127.73333333332847,0.0
75.48750000000001,70.64,80.50312499999998,72.79999999999725,0.0
75.5625,81.56,80.50312499999998,-31.400000000004813,0.0
75.63749999999999,76.85,80.50312499999998,11.999999999999622,0.0
75.7125,78.65,80.50312499999998,-7.066666666666414,0.0
75.7875,77.59,80.50312499999998,19.06666666666594,0.0
75.86250000000001,80.45,80.50312499999998,-12.799999999999526,0.0
75.9375,78.53,80.50312499999998,-19.93333333333632,0.0
76.01249999999999,75.54,80.50312499999998,14.399999999999432,0.0
76.0875,77.7,80.50312499999998,-17.266666666666033,0.0
76.1625,75.11,80.50312499999998,35.73333333333198,0.0
76.23750000000001,80.47,80.50312499999998,67.79999999999744,10.268055555555302
76.3125,90.64,82.04333333333334,43.26666666667319,0.0
76.38749999999999,97.13,82.04333333333334,-181.79999999999308,0.0
76.4625,69.86,82.04333333333334,25.199999999999054,0.0
76.5375,73.64,82.04333333333334,92.7333333333298,0.0
76.61250000000001,87.55,82.04333333333334,-5.333333333333112,0.0
76.6875,86.75,82.04333333333334,-36.73333333333893,0.0
76.76249999999999,81.24,82.04333333333334,-36.19999999999858,0.0
76.8375,75.81,82.04333333333334,78.13333333333037,0.0
76.9125,87.53,82.04333333333334,41.86666666666509,0.0
76.98750000000001,93.81,82.04333333333334,-79.53333333333036,0.0
77.0625,81.88,82.04333333333334,-10.066666666668132,0.0
77.13749999999999,80.37,82.04333333333334,-18.86666666666594,0.0
77.2125,77.54,82.04333333333334,32.93333333333207,0.0
77.2875,82.48,82.04333333333334,41.53333333333169,0.0
77.36250000000001,88.71,82.04333333333334,-104.66666666666262,0.0
77.4375,73.01,82.04333333333334,31.600000000004755,0.0
77.51249999999999,77.75,82.04333333333334,46.8666666666649,0.0
77.5875,84.78,82.04333333333334,-32.39999999999877,0.0
77.6625,79.92,82.04333333333334,36.19999999999858,0.0
77.73750000000001,85.35,82.04333333333334,-48.266666666664804,0.0
77.8125,78.11,82.04333333333334,25.466666666670577,0.0
77.88749999999999,81.93,82.04333333333334,21.799999999999148,0.0
77.9625,85.2,82.04333333333334,-17.19999999999934,0.0
78.0375,82.62,82.04333333333334,-9.933333333333017,0.0
78.11250000000001,81.13,82.04333333333334,-72.93333333333055,0.0
78.1875,70.19,82.04333333333334,67.00000000001013,0.0
78.26249999999999,80.24,82.04333333333334,36.73333333333198,3.2851851851850413
78.3375,85.75,82.53611111111111,-27.53333333333226,0.0
78.4125,81.62,82.53611111111111,7.4666666666663195,0.0
78.48750000000001,82.74,82.53611111111111,26.06666666666575,0.0
78.5625,86.65,82.53611111111111,-33.20000000000506,0.0
78.63749999999999,81.67,82.53611111111111,50.199999999998106,0.0
78.7125,89.2,82.53611111111111,-121.66666666666205,0.0
78.7875,70.95,82.53611111111111,173.26666666666006,0.0
78.86250000000001,96.94,82.53611111111111,-110.26666666666243,0.0
78.9375,80.4,82.53611111111111,3.4666666666671655,0.0
79.01249999999999,80.92,82.53611111111111,-47.7333333333315,0.0
79.0875,73.76,82.53611111111111,105.93333333332933,0.0
79.1625,89.65,82.53611111111111,-42.19999999999848,0.0
79.23750000000001,83.32,82.53611111111111,-30.39999999999877,0.0
79.3125,78.76,82.53611111111111,-13.800000000002141,0.0
79.38749999999999,76.69,82.53611111111111,55.86666666666452,0.0
79.4625,85.07,82.53611111111111,54.33333333333131,0.0
79.5375,93.22,82.53611111111111,-165.86666666666036,0.0
79.61250000000001,68.34,82.53611111111111,99.26666666666291,3.4618233618232934
79.6875,83.23,83.05538461538463,33.9333333333384,0.0
79.76249999999999,88.32,83.05538461538463,-57.93333333333112,0.0
79.8375,79.63,83.05538461538463,64.66666666666424,0.0
79.9125,89.33,83.05538461538463,-33.93333333333207,0.0
79.98750000000001,84.24,83.05538461538463,20.933333333332545,0.0
80.0625,87.38,83.05538461538463,-16.200000000002408,0.0
80.13749999999999,84.95,83.05538461538463,-52.533333333331406,0.0
80.2125,77.07,83.05538461538463,74.79999999999725,0.0
80.2875,88.29,83.05538461538463,60.26666666666433,0.0
80.36250000000001,97.33,83.05538461538463,-181.53333333332648,0.0
80.4375,70.1,83.05538461538463,60.33333333334255,0.0
80.51249999999999,79.15,83.05538461538463,42.333333333331694,0.0
80.5875,85.5,83.05538461538463,49.39999999999811,0.0
80.6625,92.91,83.05538461538463,-76.53333333333036,0.0
80.73750000000001,81.43,83.05538461538463,34.866666666665274,0.0
80.8125,86.66,83.05538461538463,34.60000000000523,0.0
80.88749999999999,91.85,83.05538461538463,-78.79999999999697,0.0
80.9625,80.03,83.05538461538463,83.46666666666347,0.0
81.0375,92.55,83.05538461538463,-96.9999999999963,0.0
81.11250000000001,78.0,83.05538461538463,87.99999999999669,0.0
81.1875,91.2,83.05538461538463,29.933333333337835,0.0
81.26249999999999,95.69,83.05538461538463,-143.0666666666612,0.0
81.3375,74.23,83.05538461538463,106.73333333332923,0.0
81.4125,90.24,83.05538461538463,-73.39999999999716,0.0
81.48750000000001,79.23,83.05538461538463,18.199999999999243,0.0
81.5625,81.96,83.05538461538463,-20.8666666666698,0.0
81.63749999999999,78.83,83.05538461538463,10.26666666666632,0.0
81.7125,80.37,83.05538461538463,-0.3333333333333965,0.0
81.7875,80.32,83.05538461538463,-23.399999999999054,0.0
81.86250000000001,76.81,83.05538461538463,44.599999999998296,0.0
81.9375,83.5,83.05538461538463,-60.80000000000925,0.0
82.01249999999999,74.38,83.05538461538463,105.39999999999603,0.0
82.0875,90.19,83.05538461538463,-36.06666666666528,0.0
82.1625,84.78,83.05538461538463,11.533333333332923,0.0
82.23750000000001,86.51,83.05538461538463,-117.93333333332895,0.0
82.3125,68.82,83.05538461538463,24.733333333337136,0.0
82.38749999999999,72.53,83.05538461538463,-24.26666666666575,0.0
82.4625,68.89,83.05538461538463,92.2666666666632,0.0
82.5375,82.73,83.05538461538463,56.06666666666452,7.01410256410215
82.61250000000001,91.14,84.10749999999999,-58.066666666664425,0.0
82.6875,82.43,84.10749999999999,-4.466666666667355,0.0
82.76249999999999,81.76,84.10749999999999,-4.399999999999905,0.0
82.8375,81.1,84.10749999999999,46.666666666664895,11.301111111110863
82.9125,88.1,85.80266666666668,36.06666666666537,0.0
82.98750000000001,93.51,85.80266666666668,-60.46666666666442,0.0
83.0625,84.44,85.80266666666668,41.46666666667294,0.0
83.13749999999999,90.66,85.80266666666668,-54.133333333331215,0.0
83.2125,82.54,85.80266666666668,46.666666666664895,0.0
83.2875,89.54,85.80266666666668,-21.59999999999924,0.0
83.36250000000001,86.3,85.80266666666668,11.666666666666224,0.0
83.4375,88.05,85.80266666666668,-39.6666666666727,0.0
83.51249999999999,82.1,85.80266666666668,-1.4666666666666035,0.0
83.5875,81.88,85.80266666666668,39.19999999999858,0.0
83.6625,87.76,85.80266666666668,-29.999999999998863,0.0
83.73750000000001,83.26,85.80266666666668,-5.39999999999981,0.0
83.8125,82.45,85.80266666666668,-4.80000000000072,0.0
83.88749999999999,81.73,85.80266666666668,19.933333333332545,0.0
83.9625,84.72,85.80266666666668,14.599999999999431,1.9988888888886627
84.0375,86.91,86.10249999999999,22.133333333332544,0.0
84.11250000000001,90.23,86.10249999999999,23.599999999999053,0.0
84.1875,93.77,86.10249999999999,-135.1333333333538,0.0
84.26249999999999,73.5,86.10249999999999,91.0666666666632,7.049999999999764
