dis,phdp,raw_kdp,azimuth_deg,reg_phi,reg_kdp,kdp_lsf
16.5,NaN,NaN,155.81999,NaN,NaN,NaN
16.575,NaN,NaN,155.81999,NaN,NaN,NaN
16.65,NaN,NaN,155.81999,NaN,NaN,NaN
16.725,NaN,NaN,155.81999,NaN,NaN,NaN
16.8,20.76,NaN,155.81999,42.1151646284102,0.0,0.0
16.875,44.93,NaN,155.81999,42.1151646284102,0.0,2.3624242873459485e-16
16.95,58.01,NaN,155.81999,42.1151646284102,0.0,0.0
17.025,28.37,NaN,155.81999,42.1151646284102,2.842170943040401e-14,0.0
17.1,45.38,NaN,155.81999,42.1151646284102,-2.842170943040401e-14,0.0
17.175,18.48,NaN,155.81999,42.1151646284102,0.0,1.0938040878935268e-15
17.25,37.99,NaN,155.81999,42.1151646284102,0.0,2.364109694852586e-15
17.325,NaN,NaN,155.81999,NaN,NaN,NaN
17.4,26.62,NaN,155.81999,42.1151646284102,0.0,0.0
17.475,20.95,NaN,155.81999,42.1151646284102,-2.842170943040401e-14,0.0
17.55,19.27,NaN,155.81999,42.1151646284102,0.0,0.0
17.625,24.4,NaN,155.81999,42.1151646284102,0.0,0.0
17.7,32.92,NaN,155.81999,42.1151646284102,0.0,0.0
17.775,41.09,0.0,155.81999,42.1151646284102,2.842170943040401e-14,0.0
17.85,29.99,0.0,155.81999,42.1151646284102,7.105427357601002e-15,1.0258562361579383e-15
17.925,NaN,NaN,155.81999,NaN,NaN,NaN
18.0,41.07,NaN,155.81999,42.1151646284102,0.0,0.0
18.075,46.22,NaN,155.81999,42.1151646284102,0.0,0.0
18.15,62.32,NaN,155.81999,42.1151646284102,2.842170943040401e-14,1.0111482298397362e-15
18.225,41.91,NaN,155.81999,42.1151646284102,-2.842170943040401e-14,3.421872263338981e-15
18.3,25.63,NaN,155.81999,42.1151646284102,0.0,0.0
18.375,46.84,NaN,155.81999,42.1151646284102,0.0,1.9761167121292483e-16
18.45,33.09,NaN,155.81999,42.1151646284102,-3.552713678800501e-14,0.0
18.525,NaN,NaN,155.81999,NaN,NaN,NaN
18.6,67.39,NaN,155.81999,42.1151646284102,2.842170943040401e-14,0.0
18.675,50.87,NaN,155.81999,42.1151646284102,0.0,3.823186864762448e-16
18.75,9.01,NaN,155.81999,42.1151646284102,0.0,0.0
18.825,27.2,NaN,155.81999,42.1151646284102,-3.26405569239796e-14,0.0
18.9,NaN,NaN,155.81999,NaN,NaN,NaN
18.975,NaN,NaN,155.81999,NaN,NaN,NaN
19.05,NaN,NaN,155.81999,NaN,NaN,NaN
19.125,NaN,NaN,155.81999,NaN,NaN,NaN
19.2,NaN,NaN,155.81999,NaN,NaN,NaN
19.275,NaN,NaN,155.81999,NaN,NaN,NaN
19.35,NaN,NaN,155.81999,NaN,NaN,NaN
19.425,NaN,NaN,155.81999,NaN,NaN,NaN
19.5,NaN,NaN,155.81999,NaN,NaN,NaN
19.575,NaN,NaN,155.81999,NaN,NaN,NaN
19.65,NaN,NaN,155.81999,NaN,NaN,NaN
19.725,NaN,NaN,155.81999,NaN,NaN,NaN
19.8,NaN,NaN,155.81999,NaN,NaN,NaN
19.875,NaN,NaN,155.81999,NaN,NaN,NaN
19.95,NaN,NaN,155.81999,NaN,NaN,NaN
20.025,NaN,NaN,155.81999,NaN,NaN,NaN
20.1,187.92,NaN,155.81999,42.1151646284102,5.684341886080802e-14,0.0
20.175,193.17,NaN,155.81999,42.1151646284102,1.3322676295501878e-14,1.7867220627054746e-16
20.25,NaN,NaN,155.81999,NaN,NaN,NaN
20.325,NaN,NaN,155.81999,NaN,NaN,NaN
20.4,NaN,NaN,155.81999,NaN,NaN,NaN
20.475,NaN,NaN,155.81999,NaN,NaN,NaN
20.55,NaN,NaN,155.81999,NaN,NaN,NaN
20.625,NaN,NaN,155.81999,NaN,NaN,NaN
20.7,NaN,NaN,155.81999,NaN,NaN,NaN
20.775,NaN,NaN,155.81999,NaN,NaN,NaN
20.85,75.54,NaN,155.81999,42.1151646284102,0.0,3.5098853101028827e-16
20.925,20.63,NaN,155.81999,42.1151646284102,0.0,1.7191504029311603e-16
21.0,10.53,NaN,155.81999,42.1151646284102,2.90878432451791e-14,1.6856791770172309e-15
21.075,NaN,NaN,155.81999,NaN,NaN,NaN
21.15,NaN,NaN,155.81999,NaN,NaN,NaN
21.225,NaN,NaN,155.81999,NaN,NaN,NaN
21.3,NaN,NaN,155.81999,NaN,NaN,NaN
21.375,NaN,NaN,155.81999,NaN,NaN,NaN
21.45,NaN,NaN,155.81999,NaN,NaN,NaN
21.525,NaN,NaN,155.81999,NaN,NaN,NaN
21.6,NaN,NaN,155.81999,NaN,NaN,NaN
21.675,NaN,NaN,155.81999,NaN,NaN,NaN
21.75,NaN,NaN,155.81999,NaN,NaN,NaN
21.825,NaN,NaN,155.81999,NaN,NaN,NaN
21.9,NaN,NaN,155.81999,NaN,NaN,NaN
21.975,NaN,NaN,155.81999,NaN,NaN,NaN
22.05,NaN,NaN,155.81999,NaN,NaN,NaN
22.125,NaN,NaN,155.81999,NaN,NaN,NaN
22.2,NaN,NaN,155.81999,NaN,NaN,NaN
22.275,12.4,NaN,155.81999,42.1151646284102,0.0,0.0
22.35,30.34,NaN,155.81999,42.1151646284102,4.873879078104437e-14,1.6231130488945535e-16
22.425,NaN,NaN,155.81999,NaN,NaN,NaN
22.5,NaN,NaN,155.81999,NaN,NaN,NaN
22.575,NaN,NaN,155.81999,NaN,NaN,NaN
22.65,NaN,NaN,155.81999,NaN,NaN,NaN
22.725,NaN,NaN,155.81999,NaN,NaN,NaN
22.8,NaN,NaN,155.81999,NaN,NaN,NaN
22.875,NaN,NaN,155.81999,NaN,NaN,NaN
22.95,NaN,NaN,155.81999,NaN,NaN,NaN
23.025,NaN,NaN,155.81999,NaN,NaN,NaN
23.1,NaN,NaN,155.81999,NaN,NaN,NaN
23.175,NaN,NaN,155.81999,NaN,NaN,NaN
23.25,NaN,NaN,155.81999,NaN,NaN,NaN
23.325,NaN,NaN,155.81999,NaN,NaN,NaN
23.4,NaN,NaN,155.81999,NaN,NaN,NaN
23.475,NaN,NaN,155.81999,NaN,NaN,NaN
23.55,NaN,NaN,155.81999,NaN,NaN,NaN
23.625,NaN,NaN,155.81999,NaN,NaN,NaN
23.7,298.52,NaN,155.81999,42.1151646284102,0.0,0.0
23.775,17.64,NaN,155.81999,42.1151646284102,2.842170943040401e-14,0.0
23.85,200.75,NaN,155.81999,42.1151646284102,1.021405182655144e-13,1.478107178892224e-16
23.925,NaN,NaN,155.81999,NaN,NaN,NaN
24.0,NaN,NaN,155.81999,NaN,NaN,NaN
24.075,NaN,NaN,155.81999,NaN,NaN,NaN
24.15,NaN,NaN,155.81999,NaN,NaN,NaN
24.225,NaN,NaN,155.81999,NaN,NaN,NaN
24.3,NaN,NaN,155.81999,NaN,NaN,NaN
24.375,NaN,NaN,155.81999,NaN,NaN,NaN
24.45,NaN,NaN,155.81999,NaN,NaN,NaN
24.525,NaN,NaN,155.81999,NaN,NaN,NaN
24.6,NaN,NaN,155.81999,NaN,NaN,NaN
24.675,NaN,NaN,155.81999,NaN,NaN,NaN
24.75,NaN,0.0,155.81999,NaN,NaN,NaN
24.825,13.6,0.0,155.81999,42.1151646284102,-5.684341886080802e-14,0.0
24.9,129.27,0.0,155.81999,42.1151646284102,2.842170943040401e-14,1.3871910702702018e-16
24.975,220.84,0.0,155.81999,42.1151646284102,2.1316282072803006e-14,0.0
25.05,NaN,0.0,155.81999,NaN,NaN,NaN
25.125,NaN,NaN,155.81999,NaN,NaN,NaN
25.2,116.7,NaN,155.81999,42.1151646284102,5.684341886080802e-14,2.6274799639849147e-16
25.275,186.87,NaN,155.81999,42.1151646284102,3.728267694569354e-14,0.0
25.35,NaN,NaN,155.81999,NaN,NaN,NaN
25.425,NaN,NaN,155.81999,NaN,NaN,NaN
25.5,NaN,NaN,155.81999,NaN,NaN,NaN
25.575,NaN,NaN,155.81999,NaN,NaN,NaN
25.65,NaN,NaN,155.81999,NaN,NaN,NaN
25.725,NaN,NaN,155.81999,NaN,NaN,NaN
25.8,NaN,NaN,155.81999,NaN,NaN,NaN
25.875,NaN,NaN,155.81999,NaN,NaN,NaN
25.95,NaN,NaN,155.81999,NaN,NaN,NaN
26.025,NaN,NaN,155.81999,NaN,NaN,NaN
26.1,NaN,NaN,155.81999,NaN,NaN,NaN
26.175,NaN,NaN,155.81999,NaN,NaN,NaN
26.25,NaN,NaN,155.81999,NaN,NaN,NaN
26.325,NaN,NaN,155.81999,NaN,NaN,NaN
26.4,NaN,NaN,155.81999,NaN,NaN,NaN
26.475,NaN,NaN,155.81999,NaN,NaN,NaN
26.55,NaN,NaN,155.81999,NaN,NaN,NaN
26.625,NaN,NaN,155.81999,NaN,NaN,NaN
26.7,NaN,NaN,155.81999,NaN,NaN,NaN
26.775,NaN,NaN,155.81999,NaN,NaN,NaN
26.85,NaN,NaN,155.81999,NaN,NaN,NaN
26.925,NaN,NaN,155.81999,NaN,NaN,NaN
27.0,NaN,NaN,155.81999,NaN,NaN,NaN
27.075,NaN,NaN,155.81999,NaN,NaN,NaN
27.15,NaN,NaN,155.81999,NaN,NaN,NaN
27.225,NaN,NaN,155.81999,NaN,NaN,NaN
27.3,NaN,NaN,155.81999,NaN,NaN,NaN
27.375,NaN,NaN,155.81999,NaN,NaN,NaN
27.45,NaN,NaN,155.81999,NaN,NaN,NaN
27.525,NaN,NaN,155.81999,NaN,NaN,NaN
27.6,NaN,NaN,155.81999,NaN,NaN,NaN
27.675,NaN,NaN,155.81999,NaN,NaN,NaN
27.75,NaN,NaN,155.81999,NaN,NaN,NaN
27.825,NaN,NaN,155.81999,NaN,NaN,NaN
27.9,NaN,NaN,155.81999,NaN,NaN,NaN
27.975,NaN,NaN,155.81999,NaN,NaN,NaN
28.05,NaN,NaN,155.81999,NaN,NaN,NaN
28.125,NaN,NaN,155.81999,NaN,NaN,NaN
28.2,NaN,NaN,155.81999,NaN,NaN,NaN
28.275,NaN,NaN,155.81999,NaN,NaN,NaN
28.35,NaN,NaN,155.81999,NaN,NaN,NaN
28.425,NaN,NaN,155.81999,NaN,NaN,NaN
28.5,NaN,NaN,155.81999,NaN,NaN,NaN
28.575,NaN,NaN,155.81999,NaN,NaN,NaN
28.65,NaN,NaN,155.81999,NaN,NaN,NaN
28.725,NaN,NaN,155.81999,NaN,NaN,NaN
28.8,NaN,NaN,155.81999,NaN,NaN,NaN
28.875,NaN,NaN,155.81999,NaN,NaN,NaN
28.95,NaN,NaN,155.81999,NaN,NaN,NaN
29.025,NaN,NaN,155.81999,NaN,NaN,NaN
29.1,NaN,NaN,155.81999,NaN,NaN,NaN
29.175,NaN,NaN,155.81999,NaN,NaN,NaN
29.25,NaN,NaN,155.81999,NaN,NaN,NaN
29.325,NaN,NaN,155.81999,NaN,NaN,NaN
29.4,NaN,NaN,155.81999,NaN,NaN,NaN
29.475,NaN,NaN,155.81999,NaN,NaN,NaN
29.55,NaN,NaN,155.81999,NaN,NaN,NaN
29.625,NaN,NaN,155.81999,NaN,NaN,NaN
29.7,NaN,NaN,155.81999,NaN,NaN,NaN
29.775,NaN,NaN,155.81999,NaN,NaN,NaN
29.85,NaN,NaN,155.81999,NaN,NaN,NaN
29.925,NaN,NaN,155.81999,NaN,NaN,NaN
30.0,NaN,NaN,155.81999,NaN,NaN,NaN
30.075,NaN,NaN,155.81999,NaN,NaN,NaN
30.15,NaN,NaN,155.81999,NaN,NaN,NaN
30.225,NaN,NaN,155.81999,NaN,NaN,NaN
30.3,NaN,NaN,155.81999,NaN,NaN,NaN
30.375,NaN,NaN,155.81999,NaN,NaN,NaN
30.45,NaN,NaN,155.81999,NaN,NaN,NaN
30.525,NaN,NaN,155.81999,NaN,NaN,NaN
30.6,NaN,NaN,155.81999,NaN,NaN,NaN
30.675,NaN,NaN,155.81999,NaN,NaN,NaN
30.75,NaN,NaN,155.81999,NaN,NaN,NaN
30.825,NaN,NaN,155.81999,NaN,NaN,NaN
30.9,NaN,NaN,155.81999,NaN,NaN,NaN
30.975,NaN,NaN,155.81999,NaN,NaN,NaN
31.05,NaN,NaN,155.81999,NaN,NaN,NaN
31.125,NaN,NaN,155.81999,NaN,NaN,NaN
31.2,NaN,NaN,155.81999,NaN,NaN,NaN
31.275,NaN,NaN,155.81999,NaN,NaN,NaN
31.35,NaN,NaN,155.81999,NaN,NaN,NaN
31.425,NaN,NaN,155.81999,NaN,NaN,NaN
31.5,NaN,NaN,155.81999,NaN,NaN,NaN
31.575,NaN,NaN,155.81999,NaN,NaN,NaN
31.65,NaN,NaN,155.81999,NaN,NaN,NaN
31.725,NaN,NaN,155.81999,NaN,NaN,NaN
31.8,NaN,NaN,155.81999,NaN,NaN,NaN
31.875,NaN,NaN,155.81999,NaN,NaN,NaN
31.95,NaN,NaN,155.81999,NaN,NaN,NaN
32.025,NaN,NaN,155.81999,NaN,NaN,NaN
32.1,NaN,NaN,155.81999,NaN,NaN,NaN
32.175,NaN,NaN,155.81999,NaN,NaN,NaN
32.25,NaN,NaN,155.81999,NaN,NaN,NaN
32.325,NaN,NaN,155.81999,NaN,NaN,NaN
32.4,54.85,NaN,155.81999,42.1151646284102,0.0,3.7677910579616856e-16
32.475,55.93,NaN,155.81999,42.1151646284102,0.0,0.0
32.55,38.13,NaN,155.81999,42.1151646284102,0.0,0.0
32.625,27.98,0.0,155.81999,42.1151646284102,0.0,0.0
32.7,35.58,0.0,155.81999,42.1151646284102,0.0,7.004411228865485e-16
32.775,35.53,0.0,155.81999,42.1151646284102,0.0,1.1487488052431624e-16
32.85,25.59,NaN,155.81999,42.1151646284102,0.0,6.787125119982376e-16
32.925,33.84,NaN,155.81999,42.1151646284102,0.0,1.4486754722170466e-15
33.0,37.16,NaN,155.81999,42.1151646284102,0.0,0.0
33.075,35.4,NaN,155.81999,42.1151646284102,0.0,0.0
33.15,24.05,NaN,155.81999,42.1151646284102,0.0,3.8779671824008584e-16
33.225,47.34,NaN,155.81999,42.1151646284102,0.0,0.0
33.3,47.67,NaN,155.81999,42.1151646284102,0.0,1.7981434814154373e-16
33.375,40.41,NaN,155.81999,42.1151646284102,0.0,0.0
33.45,38.57,NaN,155.81999,42.1151646284102,2.066229132235975e-14,0.0
33.525,NaN,NaN,155.81999,NaN,NaN,NaN
33.6,NaN,NaN,155.81999,NaN,NaN,NaN
33.675,NaN,NaN,155.81999,NaN,NaN,NaN
33.75,NaN,NaN,155.81999,NaN,NaN,NaN
33.825,NaN,NaN,155.81999,NaN,NaN,NaN
33.9,NaN,NaN,155.81999,NaN,NaN,NaN
33.975,NaN,NaN,155.81999,NaN,NaN,NaN
34.05,NaN,NaN,155.81999,NaN,NaN,NaN
34.125,NaN,NaN,155.81999,NaN,NaN,NaN
34.2,NaN,NaN,155.81999,NaN,NaN,NaN
34.275,NaN,NaN,155.81999,NaN,NaN,NaN
34.35,NaN,NaN,155.81999,NaN,NaN,NaN
34.425,NaN,NaN,155.81999,NaN,NaN,NaN
34.5,NaN,NaN,155.81999,NaN,NaN,NaN
34.575,NaN,NaN,155.81999,NaN,NaN,NaN
34.65,NaN,NaN,155.81999,NaN,NaN,NaN
34.725,NaN,NaN,155.81999,NaN,NaN,NaN
34.8,NaN,NaN,155.81999,NaN,NaN,NaN
34.875,NaN,NaN,155.81999,NaN,NaN,NaN
34.95,NaN,NaN,155.81999,NaN,NaN,NaN
35.025,NaN,NaN,155.81999,NaN,NaN,NaN
35.1,NaN,NaN,155.81999,NaN,NaN,NaN
35.175,NaN,NaN,155.81999,NaN,NaN,NaN
35.25,NaN,NaN,155.81999,NaN,NaN,NaN
35.325,NaN,NaN,155.81999,NaN,NaN,NaN
35.4,NaN,NaN,155.81999,NaN,NaN,NaN
35.475,NaN,NaN,155.81999,NaN,NaN,NaN
35.55,NaN,NaN,155.81999,NaN,NaN,NaN
35.625,NaN,NaN,155.81999,NaN,NaN,NaN
35.7,NaN,NaN,155.81999,NaN,NaN,NaN
35.775,NaN,NaN,155.81999,NaN,NaN,NaN
35.85,NaN,NaN,155.81999,NaN,NaN,NaN
35.925,NaN,NaN,155.81999,NaN,NaN,NaN
36.0,NaN,NaN,155.81999,NaN,NaN,NaN
36.075,NaN,NaN,155.81999,NaN,NaN,NaN
36.15,NaN,NaN,155.81999,NaN,NaN,NaN
36.225,NaN,NaN,155.81999,NaN,NaN,NaN
36.3,NaN,NaN,155.81999,NaN,NaN,NaN
36.375,NaN,NaN,155.81999,NaN,NaN,NaN
36.45,NaN,NaN,155.81999,NaN,NaN,NaN
36.525,NaN,NaN,155.81999,NaN,NaN,NaN
36.6,NaN,NaN,155.81999,NaN,NaN,NaN
36.675,NaN,NaN,155.81999,NaN,NaN,NaN
36.75,NaN,NaN,155.81999,NaN,NaN,NaN
36.825,NaN,NaN,155.81999,NaN,NaN,NaN
36.9,NaN,NaN,155.81999,NaN,NaN,NaN
36.975,NaN,NaN,155.81999,NaN,NaN,NaN
37.05,NaN,NaN,155.81999,NaN,NaN,NaN
37.125,NaN,NaN,155.81999,NaN,NaN,NaN
37.2,NaN,NaN,155.81999,NaN,NaN,NaN
37.275,NaN,NaN,155.81999,NaN,NaN,NaN
37.35,NaN,NaN,155.81999,NaN,NaN,NaN
37.425,NaN,NaN,155.81999,NaN,NaN,NaN
37.5,NaN,NaN,155.81999,NaN,NaN,NaN
37.575,NaN,NaN,155.81999,NaN,NaN,NaN
37.65,NaN,NaN,155.81999,NaN,NaN,NaN
37.725,NaN,NaN,155.81999,NaN,NaN,NaN
37.8,NaN,NaN,155.81999,NaN,NaN,NaN
37.875,NaN,NaN,155.81999,NaN,NaN,NaN
37.95,NaN,NaN,155.81999,NaN,NaN,NaN
38.025,NaN,NaN,155.81999,NaN,NaN,NaN
38.1,NaN,NaN,155.81999,NaN,NaN,NaN
38.175,NaN,NaN,155.81999,NaN,NaN,NaN
38.25,NaN,NaN,155.81999,NaN,NaN,NaN
38.325,NaN,NaN,155.81999,NaN,NaN,NaN
38.4,NaN,NaN,155.81999,NaN,NaN,NaN
38.475,NaN,NaN,155.81999,NaN,NaN,NaN
38.55,NaN,NaN,155.81999,NaN,NaN,NaN
38.625,NaN,NaN,155.81999,NaN,NaN,NaN
38.7,NaN,NaN,155.81999,NaN,NaN,NaN
38.775,NaN,NaN,155.81999,NaN,NaN,NaN
38.85,NaN,NaN,155.81999,NaN,NaN,NaN
38.925,NaN,NaN,155.81999,NaN,NaN,NaN
39.0,NaN,NaN,155.81999,NaN,NaN,NaN
39.075,NaN,NaN,155.81999,NaN,NaN,NaN
39.15,NaN,NaN,155.81999,NaN,NaN,NaN
39.225,NaN,NaN,155.81999,NaN,NaN,NaN
39.3,NaN,NaN,155.81999,NaN,NaN,NaN
39.375,NaN,NaN,155.81999,NaN,NaN,NaN
39.45,NaN,NaN,155.81999,NaN,NaN,NaN
39.525,NaN,NaN,155.81999,NaN,NaN,NaN
39.6,NaN,NaN,155.81999,NaN,NaN,NaN
39.675,NaN,NaN,155.81999,NaN,NaN,NaN
39.75,NaN,NaN,155.81999,NaN,NaN,NaN
39.825,NaN,NaN,155.81999,NaN,NaN,NaN
39.9,NaN,NaN,155.81999,NaN,NaN,NaN
39.975,NaN,NaN,155.81999,NaN,NaN,NaN
40.05,NaN,NaN,155.81999,NaN,NaN,NaN
40.125,NaN,NaN,155.81999,NaN,NaN,NaN
40.2,NaN,NaN,155.81999,NaN,NaN,NaN
40.275,NaN,NaN,155.81999,NaN,NaN,NaN
40.35,NaN,NaN,155.81999,NaN,NaN,NaN
40.425,NaN,NaN,155.81999,NaN,NaN,NaN
40.5,NaN,NaN,155.81999,NaN,NaN,NaN
40.575,NaN,NaN,155.81999,NaN,NaN,NaN
40.65,NaN,NaN,155.81999,NaN,NaN,NaN
40.725,NaN,NaN,155.81999,NaN,NaN,NaN
40.8,NaN,NaN,155.81999,NaN,NaN,NaN
40.875,NaN,NaN,155.81999,NaN,NaN,NaN
40.95,NaN,NaN,155.81999,NaN,NaN,NaN
41.025,NaN,NaN,155.81999,NaN,NaN,NaN
41.1,NaN,NaN,155.81999,NaN,NaN,NaN
41.175,NaN,NaN,155.81999,NaN,NaN,NaN
41.25,NaN,NaN,155.81999,NaN,NaN,NaN
41.325,NaN,NaN,155.81999,NaN,NaN,NaN
41.4,NaN,NaN,155.81999,NaN,NaN,NaN
41.475,NaN,NaN,155.81999,NaN,NaN,NaN
41.55,NaN,NaN,155.81999,NaN,NaN,NaN
41.625,NaN,NaN,155.81999,NaN,NaN,NaN
41.7,NaN,NaN,155.81999,NaN,NaN,NaN
41.775,NaN,NaN,155.81999,NaN,NaN,NaN
41.85,NaN,NaN,155.81999,NaN,NaN,NaN
41.925,NaN,NaN,155.81999,NaN,NaN,NaN
42.0,NaN,NaN,155.81999,NaN,NaN,NaN
42.075,NaN,NaN,155.81999,NaN,NaN,NaN
42.15,NaN,NaN,155.81999,NaN,NaN,NaN
42.225,NaN,NaN,155.81999,NaN,NaN,NaN
42.3,NaN,NaN,155.81999,NaN,NaN,NaN
42.375,NaN,NaN,155.81999,NaN,NaN,NaN
42.45,NaN,NaN,155.81999,NaN,NaN,NaN
42.525,NaN,NaN,155.81999,NaN,NaN,NaN
42.6,NaN,NaN,155.81999,NaN,NaN,NaN
42.675,NaN,NaN,155.81999,NaN,NaN,NaN
42.75,NaN,NaN,155.81999,NaN,NaN,NaN
42.825,NaN,NaN,155.81999,NaN,NaN,NaN
42.9,NaN,NaN,155.81999,NaN,NaN,NaN
42.975,NaN,NaN,155.81999,NaN,NaN,NaN
43.05,NaN,NaN,155.81999,NaN,NaN,NaN
43.125,NaN,NaN,155.81999,NaN,NaN,NaN
43.2,NaN,NaN,155.81999,NaN,NaN,NaN
43.275,NaN,NaN,155.81999,NaN,NaN,NaN
43.35,NaN,NaN,155.81999,NaN,NaN,NaN
43.425,NaN,NaN,155.81999,NaN,NaN,NaN
43.5,NaN,NaN,155.81999,NaN,NaN,NaN
43.575,NaN,NaN,155.81999,NaN,NaN,NaN
43.65,NaN,NaN,155.81999,NaN,NaN,NaN
43.725,NaN,NaN,155.81999,NaN,NaN,NaN
43.8,NaN,NaN,155.81999,NaN,NaN,NaN
43.875,NaN,NaN,155.81999,NaN,NaN,NaN
43.95,NaN,NaN,155.81999,NaN,NaN,NaN
44.025,NaN,NaN,155.81999,NaN,NaN,NaN
44.1,NaN,NaN,155.81999,NaN,NaN,NaN
44.175,NaN,NaN,155.81999,NaN,NaN,NaN
44.25,NaN,NaN,155.81999,NaN,NaN,NaN
44.325,NaN,NaN,155.81999,NaN,NaN,NaN
44.4,NaN,NaN,155.81999,NaN,NaN,NaN
44.475,NaN,NaN,155.81999,NaN,NaN,NaN
44.55,NaN,NaN,155.81999,NaN,NaN,NaN
44.625,NaN,NaN,155.81999,NaN,NaN,NaN
44.7,NaN,NaN,155.81999,NaN,NaN,NaN
44.775,NaN,NaN,155.81999,NaN,NaN,NaN
44.85,NaN,NaN,155.81999,NaN,NaN,NaN
44.925,NaN,NaN,155.81999,NaN,NaN,NaN
45.0,NaN,NaN,155.81999,NaN,NaN,NaN
45.075,NaN,NaN,155.81999,NaN,NaN,NaN
45.15,NaN,NaN,155.81999,NaN,NaN,NaN
45.225,NaN,NaN,155.81999,NaN,NaN,NaN
45.3,NaN,NaN,155.81999,NaN,NaN,NaN
45.375,NaN,NaN,155.81999,NaN,NaN,NaN
45.45,NaN,NaN,155.81999,NaN,NaN,NaN
45.525,NaN,NaN,155.81999,NaN,NaN,NaN
45.6,NaN,NaN,155.81999,NaN,NaN,NaN
45.675,NaN,NaN,155.81999,NaN,NaN,NaN
45.75,NaN,NaN,155.81999,NaN,NaN,NaN
45.825,NaN,NaN,155.81999,NaN,NaN,NaN
45.9,NaN,NaN,155.81999,NaN,NaN,NaN
45.975,NaN,NaN,155.81999,NaN,NaN,NaN
46.05,NaN,NaN,155.81999,NaN,NaN,NaN
46.125,NaN,NaN,155.81999,NaN,NaN,NaN
46.2,NaN,NaN,155.81999,NaN,NaN,NaN
46.275,NaN,NaN,155.81999,NaN,NaN,NaN
46.35,NaN,NaN,155.81999,NaN,NaN,NaN
46.425,NaN,NaN,155.81999,NaN,NaN,NaN
46.5,NaN,NaN,155.81999,NaN,NaN,NaN
46.575,NaN,NaN,155.81999,NaN,NaN,NaN
46.65,NaN,NaN,155.81999,NaN,NaN,NaN
46.725,NaN,NaN,155.81999,NaN,NaN,NaN
46.8,NaN,NaN,155.81999,NaN,NaN,NaN
46.875,NaN,NaN,155.81999,NaN,NaN,NaN
46.95,NaN,NaN,155.81999,NaN,NaN,NaN
47.025,NaN,NaN,155.81999,NaN,NaN,NaN
47.1,NaN,NaN,155.81999,NaN,NaN,NaN
47.175,NaN,NaN,155.81999,NaN,NaN,NaN
47.25,NaN,NaN,155.81999,NaN,NaN,NaN
47.325,NaN,NaN,155.81999,NaN,NaN,NaN
47.4,NaN,NaN,155.81999,NaN,NaN,NaN
47.475,NaN,NaN,155.81999,NaN,NaN,NaN
47.55,NaN,NaN,155.81999,NaN,NaN,NaN
47.625,NaN,NaN,155.81999,NaN,NaN,NaN
47.7,NaN,NaN,155.81999,NaN,NaN,NaN
47.775,NaN,NaN,155.81999,NaN,NaN,NaN
47.85,NaN,NaN,155.81999,NaN,NaN,NaN
47.925,NaN,NaN,155.81999,NaN,NaN,NaN
48.0,NaN,NaN,155.81999,NaN,NaN,NaN
48.075,NaN,NaN,155.81999,NaN,NaN,NaN
48.15,NaN,NaN,155.81999,NaN,NaN,NaN
48.225,NaN,NaN,155.81999,NaN,NaN,NaN
48.3,NaN,NaN,155.81999,NaN,NaN,NaN
48.375,NaN,NaN,155.81999,NaN,NaN,NaN
48.45,NaN,NaN,155.81999,NaN,NaN,NaN
48.525,NaN,NaN,155.81999,NaN,NaN,NaN
48.6,NaN,NaN,155.81999,NaN,NaN,NaN
48.675,NaN,NaN,155.81999,NaN,NaN,NaN
48.75,NaN,NaN,155.81999,NaN,NaN,NaN
48.825,NaN,NaN,155.81999,NaN,NaN,NaN
48.9,NaN,NaN,155.81999,NaN,NaN,NaN
48.975,NaN,NaN,155.81999,NaN,NaN,NaN
49.05,NaN,NaN,155.81999,NaN,NaN,NaN
49.125,NaN,NaN,155.81999,NaN,NaN,NaN
49.2,NaN,NaN,155.81999,NaN,NaN,NaN
49.275,NaN,NaN,155.81999,NaN,NaN,NaN
49.35,NaN,NaN,155.81999,NaN,NaN,NaN
49.425,NaN,NaN,155.81999,NaN,NaN,NaN
49.5,NaN,NaN,155.81999,NaN,NaN,NaN
49.575,NaN,NaN,155.81999,NaN,NaN,NaN
49.65,NaN,NaN,155.81999,NaN,NaN,NaN
49.725,NaN,NaN,155.81999,NaN,NaN,NaN
49.8,NaN,NaN,155.81999,NaN,NaN,NaN
49.875,NaN,NaN,155.81999,NaN,NaN,NaN
49.95,NaN,NaN,155.81999,NaN,NaN,NaN
50.025,NaN,NaN,155.81999,NaN,NaN,NaN
50.1,NaN,NaN,155.81999,NaN,NaN,NaN
50.175,NaN,NaN,155.81999,NaN,NaN,NaN
50.25,NaN,NaN,155.81999,NaN,NaN,NaN
50.325,NaN,NaN,155.81999,NaN,NaN,NaN
50.4,NaN,NaN,155.81999,NaN,NaN,NaN
50.475,NaN,NaN,155.81999,NaN,NaN,NaN
50.55,NaN,NaN,155.81999,NaN,NaN,NaN
50.625,NaN,NaN,155.81999,NaN,NaN,NaN
50.7,NaN,NaN,155.81999,NaN,NaN,NaN
50.775,NaN,NaN,155.81999,NaN,NaN,NaN
50.85,NaN,NaN,155.81999,NaN,NaN,NaN
50.925,NaN,NaN,155.81999,NaN,NaN,NaN
51.0,NaN,NaN,155.81999,NaN,NaN,NaN
